SOLD DATE,PROPERTY TYPE,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
June-25-2021,Condo/Co-op,Chicago,IL,60605.0,343000.0,1.0,1.5,1204.0,,2001.0,,285.0,567.0,41.8612054,-87.6284311
July-27-2021,Single Family Residential,Chicago,IL,60628.0,250000.0,3.0,3.0,2000.0,,1944.0,,125.0,,41.7166021,-87.6415985
May-20-2022,Single Family Residential,Chicago,IL,60630.0,285000.0,4.0,3.0,,3937.0,,,,,41.9708923,-87.7533164
February-26-2021,Multi-Family (2-4 Unit),Chicago,IL,60623.0,110000.0,8.0,2.0,,3049.0,1895.0,,,,41.8603707,-87.7070476
November-10-2023,Condo/Co-op,Chicago,IL,60639.0,55000.0,2.0,1.0,800.0,,1906.0,,69.0,,41.9275643,-87.7774286
June-30-2021,Single Family Residential,Chicago,IL,60630.0,370000.0,2.0,1.0,2327.0,,1931.0,,159.0,,41.9813229,-87.7698792
October-16-2020,Single Family Residential,Chicago,IL,60653.0,530000.0,4.0,3.5,3120.0,3625.0,2020.0,,170.0,,41.8213692,-87.6182071
December-21-2022,Single Family Residential,Chicago,IL,60617.0,260000.0,4.0,3.0,2524.0,4399.0,1941.0,,103.0,,41.7453816,-87.5743665
June-2-2021,Multi-Family (2-4 Unit),Chicago,IL,60625.0,464300.0,5.0,2.0,,3600.0,1914.0,,,,41.9653623,-87.7104304
August-30-2019,Condo/Co-op,Chicago,IL,60601.0,275000.0,1.0,1.0,660.0,,2002.0,,417.0,530.0,41.8867103,-87.6209577
May-23-2022,Single Family Residential,Chicago,IL,60655.0,270000.0,2.0,2.0,947.0,3149.0,1956.0,,285.0,,41.6900592,-87.702934
May-1-2023,Condo/Co-op,Chicago,IL,60660.0,100000.0,1.0,1.0,,,1951.0,,,326.0,41.9916165,-87.6560463
October-24-2019,Single Family Residential,Chicago,IL,60636.0,126500.0,5.0,1.0,882.0,3123.0,1905.0,,143.0,,41.7865327,-87.6687702
April-15-2022,Townhouse,Chicago,IL,60610.0,810000.0,3.0,3.0,,,2005.0,,,263.0,41.9004711,-87.6456455
April-16-2021,Multi-Family (2-4 Unit),Chicago,IL,60614.0,1900000.0,8.0,6.5,,3049.0,2017.0,,,,41.9319884,-87.6638252
November-4-2019,Single Family Residential,Chicago,IL,60629.0,235000.0,5.0,2.0,1600.0,3968.0,,,147.0,,41.772392,-87.703643
January-25-2019,Single Family Residential,Chicago,IL,60620.0,105000.0,3.0,1.5,1035.0,3737.0,1954.0,,101.0,,41.7271799,-87.6375934
November-19-2021,Single Family Residential,Chicago,IL,60634.0,410000.0,4.0,2.5,,3750.0,1922.0,,,,41.9596999,-87.7748328
October-16-2020,Single Family Residential,Chicago,IL,60641.0,459900.0,4.0,3.0,2500.0,4125.0,1923.0,,184.0,,41.9402276,-87.7625562
April-26-2023,Multi-Family (2-4 Unit),Chicago,IL,60620.0,443874.0,9.0,3.0,,3125.0,,,,,41.7493818,-87.6661158
February-12-2021,Condo/Co-op,Chicago,IL,60625.0,220000.0,2.0,1.0,1200.0,,,,183.0,315.0,41.9666906,-87.7202967
May-17-2022,Multi-Family (2-4 Unit),Chicago,IL,60647.0,394000.0,6.0,2.0,,,1900.0,,,,41.9289986,-87.7186101
October-24-2019,Single Family Residential,Chicago,IL,60625.0,382500.0,3.0,1.5,2000.0,3598.0,1906.0,,191.0,,41.9649103,-87.7048763
August-4-2020,Single Family Residential,Chicago,IL,60652.0,175000.0,2.0,1.5,1376.0,4268.0,1944.0,,127.0,,41.7457296,-87.6916472
April-27-2022,Condo/Co-op,Chicago,IL,60631.0,222500.0,2.0,1.0,1000.0,,1966.0,,223.0,316.0,42.0055672,-87.8211623
June-30-2022,Single Family Residential,Chicago,IL,60631.0,522500.0,5.0,2.0,1991.0,6621.0,1930.0,,262.0,,42.0081376,-87.8210663
January-6-2020,Single Family Residential,Chicago,IL,60629.0,240000.0,3.0,2.0,1450.0,3123.0,1910.0,,166.0,,41.771288,-87.7130877
November-1-2022,Single Family Residential,Chicago,IL,60609.0,673000.0,4.0,3.5,3078.0,,2004.0,,219.0,,41.8301206,-87.6403265
June-12-2019,Condo/Co-op,Chicago,IL,60630.0,257450.0,2.0,2.0,1336.0,,1995.0,,193.0,362.0,41.977064,-87.7334978
July-9-2020,Condo/Co-op,Chicago,IL,60613.0,318000.0,3.0,2.0,,,,,,194.0,41.9574636,-87.6514458
February-22-2021,Single Family Residential,Chicago,IL,60652.0,281000.0,4.0,2.0,1025.0,,1958.0,,274.0,,41.7428747,-87.7310311
February-5-2021,Single Family Residential,Chicago,IL,60638.0,299000.0,4.0,2.0,1116.0,3963.0,1956.0,,268.0,,41.7933835,-87.7980248
June-23-2022,Multi-Family (2-4 Unit),Chicago,IL,60633.0,75000.0,5.0,2.0,,3049.0,1896.0,,,,41.650763,-87.5462106
October-21-2021,Single Family Residential,Chicago,IL,60641.0,577500.0,4.0,3.0,2710.0,3349.0,1923.0,,213.0,,41.9474781,-87.7296907
March-1-2022,Condo/Co-op,Chicago,IL,60625.0,130000.0,1.0,1.0,700.0,,,,186.0,247.0,41.9747919,-87.7065146
April-2-2019,Single Family Residential,Chicago,IL,60655.0,152500.0,2.0,1.0,900.0,3123.0,1964.0,,169.0,,41.7065233,-87.6946873
January-7-2022,Single Family Residential,Chicago,IL,60657.0,3650000.0,6.0,5.0,,4499.0,2017.0,,,,41.9461437,-87.6649015
May-28-2021,Condo/Co-op,Chicago,IL,60607.0,147500.0,1.0,1.0,900.0,,1951.0,,164.0,525.0,41.9381317,-87.6379937
May-3-2022,Multi-Family (2-4 Unit),Chicago,IL,60647.0,575000.0,10.0,4.0,,,1908.0,,,,41.9291158,-87.7197869
June-30-2021,Condo/Co-op,Chicago,IL,60647.0,425000.0,3.0,3.0,1384.0,,1906.0,,307.0,326.0,41.9307003,-87.707552
October-20-2020,Single Family Residential,Chicago,IL,60643.0,495000.0,4.0,2.5,2520.0,13503.0,1941.0,,196.0,,41.7166364,-87.6710198
July-30-2021,Multi-Family (2-4 Unit),Chicago,IL,60612.0,315000.0,8.0,2.0,,2178.0,1895.0,,,,41.8795119,-87.7034441
June-29-2023,Single Family Residential,Chicago,IL,60634.0,314000.0,3.0,2.0,1380.0,3375.0,1928.0,,228.0,,41.9313275,-87.8012837
March-5-2021,Condo/Co-op,Chicago,IL,60640.0,233000.0,2.0,1.0,,,1928.0,,,265.0,41.9699735,-87.6690556
March-4-2021,Multi-Family (2-4 Unit),Chicago,IL,60636.0,255000.0,5.0,2.0,,3484.0,1912.0,,,,41.7646924,-87.6630643
April-9-2020,Condo/Co-op,Chicago,IL,60642.0,609000.0,3.0,2.0,,,2019.0,,,193.0,41.9044277,-87.6663347
September-21-2021,Condo/Co-op,Chicago,IL,60657.0,335000.0,2.0,1.0,,,,,,351.0,41.9340639,-87.6411275
October-23-2020,Condo/Co-op,Chicago,IL,60611.0,590000.0,2.0,2.0,1293.0,,2008.0,,456.0,1002.0,41.8911546,-87.6210377
June-2-2020,Multi-Family (2-4 Unit),Chicago,IL,60636.0,57000.0,5.0,3.0,,3224.0,1890.0,,,,41.770186,-87.6695647
October-12-2023,Condo/Co-op,Chicago,IL,60640.0,150000.0,1.0,1.0,850.0,,1939.0,,176.0,780.0,41.9750421,-87.6522364
February-28-2019,Multi-Family (2-4 Unit),Chicago,IL,60639.0,386500.0,5.0,3.5,,3125.0,1958.0,,,,41.9265043,-87.7645552
July-15-2022,Condo/Co-op,Chicago,IL,60611.0,629000.0,3.0,2.0,1800.0,,1971.0,,349.0,1509.0,41.9019284,-87.6256565
February-6-2019,Multi-Family (5+ Unit),Chicago,IL,60660.0,1100000.0,16.0,7.0,8700.0,6000.0,1914.0,,126.0,,41.996768,-87.663319
February-3-2023,Single Family Residential,Chicago,IL,60620.0,68000.0,3.0,1.0,734.0,6751.0,1908.0,,93.0,,41.7573918,-87.6266769
June-11-2019,Condo/Co-op,Chicago,IL,60618.0,190000.0,2.0,1.0,1000.0,,1928.0,,190.0,218.0,41.9546179,-87.7193138
August-26-2020,Single Family Residential,Chicago,IL,60629.0,185000.0,4.0,2.0,,4164.0,,,,,41.7927186,-87.6989144
August-26-2020,Single Family Residential,Chicago,IL,60644.0,225000.0,4.0,2.0,2300.0,3123.0,1890.0,,98.0,,41.889774,-87.7470571
October-21-2019,Condo/Co-op,Chicago,IL,60660.0,127900.0,1.0,1.0,665.0,,1928.0,,192.0,122.0,41.9944023,-87.6627434
December-30-2019,Condo/Co-op,Chicago,IL,60630.0,194000.0,2.0,2.0,1000.0,,,,194.0,261.0,41.9639287,-87.758371
February-24-2023,Condo/Co-op,Chicago,IL,60659.0,240000.0,3.0,1.0,,,1952.0,,,125.0,41.9946121,-87.7088744
August-14-2023,Multi-Family (2-4 Unit),Chicago,IL,60617.0,260000.0,8.0,3.0,,3484.0,1890.0,,,,41.7370246,-87.544764
October-22-2019,Multi-Family (2-4 Unit),Chicago,IL,60609.0,87000.0,4.0,2.0,,3125.0,1910.0,,,,41.8042811,-87.6694596
October-1-2021,Condo/Co-op,Chicago,IL,60637.0,165000.0,3.0,2.0,1400.0,,1908.0,,118.0,341.0,41.7894383,-87.6163839
July-20-2021,Condo/Co-op,Chicago,IL,60657.0,675000.0,3.0,3.0,1948.0,,1996.0,,347.0,188.0,41.9414623,-87.6592871
June-24-2021,Condo/Co-op,Chicago,IL,60613.0,306100.0,2.0,1.5,,,1900.0,,,276.0,41.950247,-87.646562
July-15-2022,Multi-Family (2-4 Unit),Chicago,IL,60620.0,330000.0,4.0,2.0,,3920.0,1924.0,,,,41.728812,-87.657649
March-30-2020,Multi-Family (2-4 Unit),Chicago,IL,60649.0,195000.0,9.0,3.0,,10018.0,1905.0,,,,41.7611357,-87.5602083
May-14-2019,Single Family Residential,Chicago,IL,60645.0,302143.0,3.0,1.5,1862.0,4961.0,1952.0,,162.0,,42.0181202,-87.703461
June-30-2021,Single Family Residential,Chicago,IL,60619.0,295000.0,4.0,3.0,2622.0,3101.0,1924.0,,113.0,,41.7546127,-87.6092189
November-25-2020,Vacant Land,Chicago,IL,60609.0,90000.0,,,,8050.0,,,,,41.811706,-87.625673
May-31-2023,Condo/Co-op,Chicago,IL,60614.0,670000.0,2.0,2.5,,,,,,443.0,41.9147636,-87.6481434
August-27-2020,Condo/Co-op,Chicago,IL,60622.0,730000.0,3.0,2.5,2300.0,,2016.0,,317.0,230.0,41.9096491,-87.6688047
May-3-2022,Condo/Co-op,Chicago,IL,60642.0,685000.0,2.0,2.0,1436.0,,2009.0,,477.0,915.0,41.9087444,-87.6506103
May-6-2022,Condo/Co-op,Chicago,IL,60605.0,417500.0,2.0,2.0,1296.0,,2001.0,,322.0,679.0,41.8659707,-87.6243229
September-30-2021,Condo/Co-op,Chicago,IL,60614.0,483000.0,2.0,2.0,1850.0,,1988.0,,261.0,531.0,41.9293433,-87.6637564
April-24-2019,Single Family Residential,Chicago,IL,60618.0,803000.0,4.0,3.5,2858.0,3101.0,,,281.0,,41.9439167,-87.6829914
June-26-2023,Condo/Co-op,Chicago,IL,60611.0,173000.0,0.0,1.0,,,1962.0,,,435.0,41.8918673,-87.6233759
August-21-2019,Townhouse,Chicago,IL,60610.0,650000.0,3.0,3.0,2443.0,948.0,2003.0,,266.0,209.0,41.9004996,-87.6443064
May-24-2021,Condo/Co-op,Chicago,IL,60640.0,414000.0,3.0,2.0,1600.0,,1997.0,,259.0,399.0,41.962714,-87.6688568
July-30-2021,Single Family Residential,Chicago,IL,60631.0,290000.0,2.0,1.0,,3123.0,,,,,42.0007437,-87.8020146
August-22-2023,Single Family Residential,Chicago,IL,60628.0,180000.0,4.0,2.0,2000.0,3125.0,1900.0,,90.0,,41.6826317,-87.6333872
April-30-2021,Condo/Co-op,Chicago,IL,60610.0,250000.0,1.0,1.0,800.0,,1963.0,,313.0,755.0,41.9070365,-87.6319256
June-10-2021,Condo/Co-op,Chicago,IL,60640.0,434900.0,3.0,2.0,1460.0,,2004.0,,298.0,328.0,41.9826581,-87.658243
December-3-2018,Single Family Residential,Chicago,IL,60614.0,1375762.0,6.0,5.5,5000.0,3075.0,2011.0,,275.0,,41.9317655,-87.6662182
August-25-2022,Multi-Family (2-4 Unit),Chicago,IL,60638.0,480000.0,5.0,3.0,,,1957.0,,,,41.790199,-87.7698437
June-8-2020,Condo/Co-op,Chicago,IL,60638.0,106500.0,2.0,1.5,700.0,,1976.0,,152.0,160.0,41.775071,-87.7879067
January-24-2022,Condo/Co-op,Chicago,IL,60630.0,200000.0,2.0,2.0,1100.0,,1919.0,,182.0,190.0,41.9697872,-87.7395888
July-16-2019,Condo/Co-op,Chicago,IL,60647.0,375000.0,2.0,1.5,1250.0,,,,300.0,350.0,41.9137194,-87.6870017
May-10-2022,Condo/Co-op,Chicago,IL,60660.0,235000.0,1.0,1.0,1000.0,,,,235.0,637.0,41.9887543,-87.6546809
October-31-2019,Condo/Co-op,Chicago,IL,60605.0,242000.0,1.0,1.0,1192.0,,2001.0,,203.0,415.0,41.8612054,-87.6284311
March-14-2022,Condo/Co-op,Chicago,IL,60611.0,220000.0,1.0,1.0,825.0,,1962.0,,267.0,612.0,41.8918673,-87.6233759
August-6-2019,Multi-Family (2-4 Unit),Chicago,IL,60651.0,310000.0,6.0,2.0,,4625.0,1900.0,,,,41.8964712,-87.7565552
June-7-2022,Single Family Residential,Chicago,IL,60646.0,582000.0,4.0,2.5,2707.0,,1969.0,,215.0,,41.9828259,-87.7458395
August-30-2019,Condo/Co-op,Chicago,IL,60659.0,120000.0,1.0,1.0,900.0,,,,133.0,224.0,41.9929376,-87.6821316
May-30-2023,Condo/Co-op,Chicago,IL,60660.0,150000.0,2.0,1.0,,,1930.0,,,810.0,41.9925337,-87.6550805
December-15-2021,Condo/Co-op,Chicago,IL,60611.0,1150000.0,2.0,2.5,1885.0,,2005.0,,610.0,1444.0,41.8945104,-87.6271139
April-6-2020,Single Family Residential,Chicago,IL,60652.0,290000.0,5.0,3.0,1608.0,4726.0,1954.0,,180.0,,41.7442724,-87.7189036
February-17-2023,Single Family Residential,Chicago,IL,60622.0,1160000.0,4.0,3.5,,3123.0,2013.0,,,,41.8982267,-87.6904535
May-8-2023,Single Family Residential,Chicago,IL,60646.0,476000.0,3.0,3.0,1815.0,4092.0,1952.0,,262.0,,41.9948319,-87.7346716
April-7-2023,Multi-Family (2-4 Unit),Chicago,IL,60629.0,380000.0,8.0,3.0,,6969.0,1914.0,,,,41.7857709,-87.6853322
February-17-2022,Condo/Co-op,Chicago,IL,60614.0,287500.0,1.0,1.0,,,1928.0,,,296.0,41.9293433,-87.6637564
July-19-2019,Single Family Residential,Chicago,IL,60656.0,411000.0,3.0,2.0,1550.0,5061.0,1963.0,,265.0,,41.9633371,-87.8461768
October-24-2019,Single Family Residential,Chicago,IL,60652.0,284000.0,4.0,3.0,2400.0,5353.0,1957.0,,118.0,,41.7395306,-87.6918213
March-13-2020,Condo/Co-op,Chicago,IL,60604.0,270000.0,1.0,1.0,,,1924.0,,,331.0,41.8778248,-87.6246019
December-12-2019,Multi-Family (5+ Unit),Chicago,IL,60624.0,275000.0,18.0,8.0,,7865.0,1920.0,,,,41.8915769,-87.7214561
October-6-2020,Single Family Residential,Chicago,IL,60634.0,415000.0,4.0,3.0,1536.0,3484.0,1953.0,,270.0,,41.9507653,-87.7977162
January-28-2021,Condo/Co-op,Chicago,IL,60614.0,690000.0,3.0,2.5,2477.0,,1989.0,,279.0,502.0,41.91165,-87.642882
March-31-2022,Condo/Co-op,Chicago,IL,60640.0,345000.0,2.0,2.0,1500.0,,1901.0,,230.0,318.0,41.9658331,-87.7321056
March-5-2021,Multi-Family (2-4 Unit),Chicago,IL,60612.0,770250.0,5.0,3.0,,2178.0,1891.0,,,,41.8913356,-87.6773677
September-5-2023,Single Family Residential,Chicago,IL,60618.0,1299000.0,4.0,3.5,3600.0,2160.0,2014.0,,361.0,,41.9464309,-87.6812031
August-25-2023,Multi-Family (2-4 Unit),Chicago,IL,60609.0,160000.0,5.0,2.0,,2613.0,1890.0,,,,41.8214739,-87.6850842
September-5-2023,Single Family Residential,Chicago,IL,60631.0,353000.0,3.0,1.5,1236.0,740.0,1951.0,,286.0,,41.9845247,-87.8161892
December-17-2021,Condo/Co-op,Chicago,IL,60612.0,412000.0,2.0,2.0,1500.0,,1930.0,,275.0,215.0,41.8942081,-87.6856417
March-23-2023,Single Family Residential,Chicago,IL,60628.0,199999.0,5.0,2.0,1800.0,3750.0,1915.0,,111.0,,41.700067,-87.6249703
January-31-2020,Condo/Co-op,Chicago,IL,60657.0,370000.0,2.0,2.0,1200.0,,,,308.0,324.0,41.9391341,-87.6681105
March-6-2020,Condo/Co-op,Chicago,IL,60611.0,433750.0,1.0,1.5,1028.0,,2005.0,,422.0,602.0,41.8919812,-87.6150007
May-25-2022,Multi-Family (2-4 Unit),Chicago,IL,60618.0,1295000.0,10.0,6.0,,,1926.0,,,,41.9429605,-87.7220768
May-28-2021,Condo/Co-op,Chicago,IL,60611.0,278000.0,1.0,1.0,750.0,,1972.0,,371.0,791.0,41.9001147,-87.6250997
September-30-2022,Condo/Co-op,Chicago,IL,60631.0,143000.0,1.0,1.0,720.0,,1969.0,,199.0,352.0,42.0058683,-87.8204372
April-4-2022,Single Family Residential,Chicago,IL,60617.0,360000.0,4.0,3.0,2390.0,3750.0,1980.0,,151.0,,41.6851218,-87.5331526
February-23-2021,Single Family Residential,Chicago,IL,60707.0,345000.0,4.0,1.5,,3659.0,1939.0,,,,41.9111209,-87.7902656
October-14-2020,Multi-Family (2-4 Unit),Chicago,IL,60629.0,285000.0,5.0,2.0,,3484.0,1915.0,,,,41.7859243,-87.6872177
May-2-2022,Condo/Co-op,Chicago,IL,60615.0,110000.0,1.0,1.0,800.0,,1962.0,,138.0,680.0,41.8064982,-87.5866451
October-16-2019,Condo/Co-op,Chicago,IL,60642.0,490000.0,2.0,2.0,1517.0,,2005.0,,323.0,376.0,41.8937127,-87.6512704
June-30-2021,Single Family Residential,Chicago,IL,60642.0,990000.0,4.0,3.5,3300.0,2400.0,1991.0,,300.0,,41.8982432,-87.6556956
June-15-2021,Condo/Co-op,Chicago,IL,60653.0,275000.0,3.0,2.0,1600.0,,2005.0,,172.0,180.0,41.8155496,-87.6173373
May-1-2023,Condo/Co-op,Chicago,IL,60614.0,1950000.0,3.0,3.0,2606.0,,2010.0,,748.0,2600.0,41.9291806,-87.6395339
June-10-2019,Condo/Co-op,Chicago,IL,60613.0,255000.0,2.0,2.0,,,,,,469.0,41.9523602,-87.6490336
January-21-2020,Multi-Family (2-4 Unit),Chicago,IL,60619.0,257000.0,6.0,2.0,,3484.0,1911.0,,,,41.7472001,-87.6078187
April-16-2020,Condo/Co-op,Chicago,IL,60613.0,220000.0,1.0,1.0,737.0,,,,299.0,283.0,41.9487033,-87.6656024
June-30-2022,Multi-Family (2-4 Unit),Chicago,IL,60625.0,700000.0,8.0,3.0,,,1913.0,,,,41.9637616,-87.7117146
December-16-2022,Condo/Co-op,Chicago,IL,60661.0,235000.0,1.0,1.0,830.0,,2003.0,,283.0,508.0,41.879941,-87.6421575
October-21-2019,Multi-Family (2-4 Unit),Chicago,IL,60628.0,190000.0,6.0,2.0,,,1910.0,,,,41.6837683,-87.6183181
June-7-2019,Condo/Co-op,Chicago,IL,60611.0,1625000.0,3.0,3.5,2547.0,,2009.0,,638.0,1316.0,41.892964,-87.6157068
October-18-2021,Condo/Co-op,Chicago,IL,60614.0,3300000.0,4.0,4.5,4300.0,,2006.0,,767.0,1708.0,41.9231196,-87.6402672
March-29-2019,Single Family Residential,Chicago,IL,60631.0,312000.0,3.0,1.0,1080.0,3300.0,1969.0,,289.0,,42.0087983,-87.8190454
March-24-2023,Condo/Co-op,Chicago,IL,60618.0,388000.0,2.0,2.0,1377.0,,2007.0,,282.0,373.0,41.9429883,-87.7040095
May-28-2021,Condo/Co-op,Chicago,IL,60611.0,315000.0,1.0,1.0,925.0,,1972.0,,341.0,964.0,41.9001147,-87.6250997
July-13-2020,Single Family Residential,Chicago,IL,60629.0,243000.0,4.0,2.0,988.0,3998.0,1952.0,,246.0,,41.7816295,-87.7210244
April-29-2021,Condo/Co-op,Chicago,IL,60610.0,248000.0,1.0,1.0,1000.0,,,,248.0,278.0,41.9094314,-87.6378787
March-3-2022,Single Family Residential,Chicago,IL,60634.0,425000.0,6.0,3.0,1500.0,4164.0,1956.0,,283.0,,41.9331041,-87.8050619
September-9-2019,Condo/Co-op,Chicago,IL,60654.0,430000.0,2.0,1.5,1034.0,,2003.0,,416.0,663.0,41.8897707,-87.6329244
February-10-2023,Condo/Co-op,Chicago,IL,60614.0,519000.0,2.0,2.5,,,1989.0,,,305.0,41.9320749,-87.6621887
August-30-2019,Condo/Co-op,Chicago,IL,60616.0,370000.0,2.0,1.5,1400.0,,1996.0,,264.0,466.0,41.8599887,-87.6219662
May-16-2022,Condo/Co-op,Chicago,IL,60622.0,930000.0,3.0,2.5,2500.0,,2004.0,,372.0,255.0,41.9057274,-87.6741593
December-5-2018,Single Family Residential,Chicago,IL,60630.0,389000.0,4.0,2.0,1918.0,4643.0,1913.0,,203.0,,41.9658988,-87.7573547
February-24-2021,Condo/Co-op,Chicago,IL,60612.0,375000.0,3.0,2.5,1600.0,,2006.0,,234.0,338.0,41.8815146,-87.6797691
September-29-2023,Condo/Co-op,Chicago,IL,60614.0,870000.0,3.0,2.5,2000.0,,1981.0,,435.0,743.0,41.91178,-87.6405623
October-26-2023,Single Family Residential,Chicago,IL,60642.0,785000.0,4.0,4.0,,2400.0,,,,,41.8955737,-87.6586772
March-25-2021,Condo/Co-op,Chicago,IL,60605.0,295600.0,2.0,1.0,1200.0,,1910.0,,246.0,544.0,41.8723996,-87.6313335
May-27-2022,Single Family Residential,Chicago,IL,60647.0,600000.0,4.0,3.5,,3023.0,1886.0,,,,41.9206371,-87.7248735
April-9-2021,Condo/Co-op,Chicago,IL,60657.0,289000.0,1.0,1.0,950.0,,,,304.0,418.0,41.9422016,-87.6692559
May-21-2021,Single Family Residential,Chicago,IL,60649.0,180000.0,3.0,2.5,2468.0,,1920.0,,73.0,,41.7632982,-87.5698197
July-14-2022,Single Family Residential,Chicago,IL,60651.0,530000.0,4.0,3.5,2910.0,3023.0,2022.0,,182.0,,41.9085707,-87.7549776
June-6-2022,Condo/Co-op,Chicago,IL,60607.0,346000.0,1.0,1.0,950.0,,2001.0,,364.0,303.0,41.8812593,-87.6603468
March-4-2022,Multi-Family (2-4 Unit),Chicago,IL,60640.0,1010000.0,4.0,2.0,,,,,,,41.9798046,-87.6621881
June-1-2022,Condo/Co-op,Chicago,IL,60657.0,230000.0,2.0,1.0,750.0,,1908.0,,307.0,202.0,41.9451313,-87.6518279
September-3-2021,Multi-Family (2-4 Unit),Chicago,IL,60632.0,480000.0,7.0,4.5,,3484.0,1982.0,,,,41.8054654,-87.7323856
March-30-2021,Single Family Residential,Chicago,IL,60655.0,425000.0,5.0,2.5,2350.0,5000.0,1956.0,,181.0,,41.7057547,-87.6831825
August-29-2022,Condo/Co-op,Chicago,IL,60631.0,210000.0,2.0,2.0,1200.0,,1974.0,,175.0,175.0,41.9993709,-87.790384
January-28-2022,Single Family Residential,Chicago,IL,60652.0,315000.0,4.0,2.5,2506.0,5083.0,1958.0,,126.0,,41.7508807,-87.7393723
September-25-2020,Single Family Residential,Chicago,IL,60631.0,305000.0,3.0,2.0,,5475.0,1954.0,,,,42.0116597,-87.8135822
June-16-2021,Single Family Residential,Chicago,IL,60655.0,225000.0,3.0,1.0,1262.0,,1953.0,,178.0,,41.6854854,-87.6819769
February-15-2019,Condo/Co-op,Chicago,IL,60660.0,365000.0,2.0,2.0,1700.0,,1969.0,,215.0,781.0,41.9913121,-87.6547605
October-8-2021,Single Family Residential,Chicago,IL,60619.0,215000.0,3.0,2.0,1638.0,6446.0,1964.0,,131.0,,41.738402,-87.6214857
June-30-2022,Condo/Co-op,Chicago,IL,60657.0,324000.0,2.0,1.0,,,1925.0,,,650.0,41.9344343,-87.6411403
October-5-2022,Single Family Residential,Chicago,IL,60628.0,55000.0,5.0,2.5,2390.0,4613.0,1887.0,,23.0,,41.6827494,-87.6315366
October-11-2023,Single Family Residential,Chicago,IL,60644.0,250000.0,4.0,2.5,1174.0,3388.0,1911.0,,213.0,,41.8942405,-87.7501617
September-14-2023,Condo/Co-op,Chicago,IL,60618.0,585000.0,3.0,2.0,1900.0,,2004.0,,308.0,205.0,41.9393521,-87.6795586
August-25-2022,Single Family Residential,Chicago,IL,60615.0,1680000.0,6.0,5.0,7923.0,12819.0,1901.0,,212.0,,41.8080023,-87.6012532
August-15-2022,Single Family Residential,Chicago,IL,60634.0,327500.0,2.0,1.0,1300.0,,1930.0,,252.0,,41.9400568,-87.7779207
December-9-2020,Condo/Co-op,Chicago,IL,60614.0,407500.0,2.0,2.0,1274.0,,2003.0,,320.0,561.0,41.9309824,-87.6444687
June-26-2020,Condo/Co-op,Chicago,IL,60631.0,173000.0,2.0,1.0,,,1982.0,,,278.0,42.0054263,-87.8197342
December-13-2018,Condo/Co-op,Chicago,IL,60608.0,167500.0,2.0,1.0,,,2002.0,,,182.0,41.8482446,-87.6829035
November-16-2018,Single Family Residential,Chicago,IL,60617.0,261000.0,3.0,2.0,2245.0,3750.0,1954.0,,116.0,,41.7294473,-87.5806737
March-5-2020,Single Family Residential,Chicago,IL,60634.0,282000.0,3.0,1.5,1162.0,3702.0,1950.0,,243.0,,41.9464759,-87.8018545
November-25-2020,Single Family Residential,Chicago,IL,60620.0,140000.0,3.0,2.5,1012.0,3998.0,,,138.0,,41.7455219,-87.6624093
March-1-2019,Condo/Co-op,Chicago,IL,60610.0,363000.0,2.0,2.0,1127.0,,2000.0,,322.0,362.0,41.9048087,-87.6368961
March-27-2019,Vacant Land,Chicago,IL,60608.0,310000.0,,,,5952.0,,,,,41.8341251,-87.6795739
February-26-2019,Multi-Family (2-4 Unit),Chicago,IL,60630.0,455000.0,5.0,3.5,,34848.0,1913.0,,,,41.9670929,-87.7652799
December-15-2022,Condo/Co-op,Chicago,IL,60657.0,1867500.0,3.0,3.5,3600.0,,2017.0,,519.0,500.0,41.9408762,-87.6463003
September-29-2021,Condo/Co-op,Chicago,IL,60649.0,71000.0,1.0,1.0,625.0,,1968.0,,114.0,368.0,41.7732979,-87.5670874
October-11-2022,Condo/Co-op,Chicago,IL,60622.0,675000.0,3.0,2.5,,,2007.0,,,146.0,41.9081529,-87.6714628
July-28-2020,Single Family Residential,Chicago,IL,60620.0,286900.0,4.0,3.0,2150.0,5915.0,1953.0,,133.0,,41.7467648,-87.6715096
August-18-2020,Single Family Residential,Chicago,IL,60647.0,425000.0,3.0,2.5,1281.0,2526.0,1908.0,,332.0,,41.921474,-87.7190936
July-30-2021,Condo/Co-op,Chicago,IL,60601.0,800000.0,2.0,2.0,1446.0,,2007.0,,553.0,1016.0,41.8870911,-87.6163031
February-11-2020,Multi-Family (2-4 Unit),Chicago,IL,60649.0,225000.0,9.0,6.0,,3484.0,1922.0,,,,41.7522957,-87.5763956
October-28-2021,Condo/Co-op,Chicago,IL,60605.0,278000.0,2.0,1.5,1250.0,,1911.0,,222.0,615.0,41.8701636,-87.6248468
November-10-2020,Multi-Family (2-4 Unit),Chicago,IL,60641.0,295000.0,5.0,3.0,2.0,3780.0,1926.0,,147500.0,,41.9395226,-87.7392659
December-1-2022,Condo/Co-op,Chicago,IL,60607.0,490000.0,2.0,2.0,,,2000.0,,,536.0,41.8814625,-87.6511752
